OBJItemCode,所属电站,NHQ曲线编码,X,Y,Z
0001,乌东德,91100501,298.6974,20.04904443,90
0001,乌东德,91100501,307.7406,21.00470981,90
0001,乌东德,91100501,316.97,21.96037519,90
0001,乌东德,91100501,405.0611,31.03919633,90
0001,乌东德,91100501,415.2467,31.99486171,90
0001,乌东德,91100501,437.5338,34.02565065,90
0001,乌东德,91100501,448.4308,34.98131603,90
0001,乌东德,91100501,586.0276,47.04659149,90
0001,乌东德,91100501,597.5863,48.00225687,90
0001,乌东德,91100501,206.6488,10.97022329,95.00641849
0001,乌东德,91100501,215.7589,12.04534685,95.00641849
0001,乌东德,91100501,291.6552,21.00470981,95.00641849
0001,乌东德,91100501,299.4374,21.96037519,95.00641849
0001,乌东德,91100501,309.0986,23.03549875,95.00641849
0001,乌东德,91100501,317.7417,23.99116413,95.00641849
0001,乌东德,91100501,336.1758,26.02195307,95.00641849
0001,乌东德,91100501,345.0149,26.97761845,95.00641849
0001,乌东德,91100501,400.2989,32.95052709,95.00641849
0001,乌东德,91100501,411.7577,34.02565065,95.00641849
0001,乌东德,91100501,421.838,34.98131603,95.00641849
0001,乌东德,91100501,432.7545,36.05643959,95.00641849
0001,乌东德,91100501,472.8406,39.99855929,95.00641849
0001,乌东德,91100501,482.7443,40.95422467,95.00641849
0001,乌东德,91100501,493.862,42.02934823,95.00641849
0001,乌东德,91100501,503.617,42.98501361,95.00641849
0001,乌东德,91100501,515.113,43.94067899,95.00641849
0001,乌东德,91100501,550.6546,47.04659149,95.00641849
0001,乌东德,91100501,560.4772,48.00225687,95.00641849
0001,乌东德,91100501,601.4106,51.94437657,95.00641849
0001,乌东德,91100501,617.0736,53.01950013,95.00641849
0001,乌东德,91100501,646.7095,55.05028907,95.00641849
0001,乌东德,91100501,660.8514,56.00595445,95.00641849
0001,乌东德,91100501,690.4051,58.03674339,95.00641849
0001,乌东德,91100501,702.8427,58.99240877,95.00641849
0001,乌东德,91100501,192.7648,10.01455791,100.012837
0001,乌东德,91100501,197.4439,10.97022329,100.012837
0001,乌东德,91100501,204.6864,12.04534685,100.012837
0001,乌东德,91100501,212.7842,13.00101223,100.012837
0001,乌东德,91100501,220.6841,13.95667761,100.012837
0001,乌东德,91100501,229.439,15.03180117,100.012837
0001,乌东德,91100501,302.6621,23.99116413,100.012837
0001,乌东德,91100501,311.3051,24.94682951,100.012837
0001,乌东德,91100501,339.0177,28.05274201,100.012837
0001,乌东德,91100501,347.2538,29.00840739,100.012837
0001,乌东德,91100501,409.6142,36.05643959,100.012837
0001,乌东德,91100501,419.5179,37.01210497,100.012837
0001,乌东德,91100501,439.6803,39.04289391,100.012837
0001,乌东德,91100501,448.6361,39.99855929,100.012837
0001,乌东德,91100501,505.4071,45.97146793,100.012837
0001,乌东德,91100501,516.9484,47.04659149,100.012837
0001,乌东德,91100501,526.6523,48.00225687,100.012837
0001,乌东德,91100501,611.547,56.00595445,100.012837
0001,乌东德,91100501,625.5124,56.96161983,100.012837
0001,乌东德,91100501,638.9495,58.03674339,100.012837
0001,乌东德,91100501,702.0038,63.05398665,100.012837
0001,乌东德,91100501,716.4572,64.00965203,100.012837
0001,乌东德,91100501,186.3669,10.01455791,105.0192555
0001,乌东德,91100501,191.046,10.97022329,105.0192555
0001,乌东德,91100501,196.1386,12.04534685,105.0192555
0001,乌东德,91100501,200.4187,13.00101223,105.0192555
0001,乌东德,91100501,208.1286,13.95667761,105.0192555
0001,乌东德,91100501,305.6514,26.02195307,105.0192555
0001,乌东德,91100501,313.8337,26.97761845,105.0192555
0001,乌东德,91100501,339.4924,29.96407277,105.0192555
0001,乌东德,91100501,374.4608,34.02565065,105.0192555
0001,乌东德,91100501,382.1888,34.98131603,105.0192555
0001,乌东德,91100501,407.5592,37.96777035,105.0192555
0001,乌东德,91100501,417.9272,39.04289391,105.0192555
0001,乌东德,91100501,455.4027,42.98501361,105.0192555
0001,乌东德,91100501,463.8055,43.94067899,105.0192555
0001,乌东德,91100501,508.9864,48.95792225,105.0192555
0001,乌东德,91100501,519.712,50.03304581,105.0192555
0001,乌东德,91100501,569.029,55.05028907,105.0192555
0001,乌东德,91100501,577.8005,56.00595445,105.0192555
0001,乌东德,91100501,607.3315,58.99240877,105.0192555
0001,乌东德,91100501,619.6718,59.94807415,105.0192555
0001,乌东德,91100501,670.1888,64.00965203,105.0192555
0001,乌东德,91100501,680.3608,64.96531741,105.0192555
0001,乌东德,91100501,702.8237,66.99610635,105.0192555
0001,乌东德,91100501,717.3572,67.95177173,105.0192555
0001,乌东德,91100501,747.7811,69.98256067,105.0192555
0001,乌东德,91100501,761.6477,71.05768423,105.0192555
0001,乌东德,91100501,798.4872,74.04413855,105.0192555
0001,乌东德,91100501,175.29,9.058892527,110.0256739
0001,乌东德,91100501,179.969,10.01455791,110.0256739
0001,乌东德,91100501,184.572,10.97022329,110.0256739
0001,乌东德,91100501,189.8351,12.04534685,110.0256739
0001,乌东德,91100501,194.675,13.00101223,110.0256739
0001,乌东德,91100501,207.527,15.03180117,110.0256739
0001,乌东德,91100501,214.9731,15.98746655,110.0256739
0001,乌东德,91100501,300.6362,26.97761845,110.0256739
0001,乌东德,91100501,309.9286,28.05274201,110.0256739
0001,乌东德,91100501,318.1188,29.00840739,110.0256739
0001,乌东德,91100501,325.8468,29.96407277,110.0256739
0001,乌东德,91100501,366.4496,34.98131603,110.0256739
0001,乌东德,91100501,375.2886,36.05643959,110.0256739
0001,乌东德,91100501,390.7836,37.96777035,110.0256739
0001,乌东德,91100501,399.0448,39.04289391,110.0256739
0001,乌东德,91100501,407.2816,39.99855929,110.0256739
0001,乌东德,91100501,415.6521,40.95422467,110.0256739
0001,乌东德,91100501,495.1938,50.03304581,110.0256739
0001,乌东德,91100501,503.4132,50.98871119,110.0256739
0001,乌东德,91100501,511.9911,51.94437657,110.0256739
0001,乌东德,91100501,521.8039,53.01950013,110.0256739
0001,乌东德,91100501,530.5753,53.97516551,110.0256739
0001,乌东德,91100501,605.6783,61.97886309,110.0256739
0001,乌东德,91100501,618.9948,63.05398665,110.0256739
0001,乌东德,91100501,629.1667,64.00965203,110.0256739
0001,乌东德,91100501,671.2692,67.95177173,110.0256739
0001,乌东德,91100501,683.2842,69.02689529,110.0256739
0001,乌东德,91100501,693.5443,69.98256067,110.0256739
0001,乌东德,91100501,705.4357,71.05768423,110.0256739
0001,乌东德,91100501,717.8225,72.01334961,110.0256739
0001,乌东德,91100501,782.9368,77.03059287,110.0256739
0001,乌东德,91100501,168.8921,9.058892527,115.0320924
0001,乌东德,91100501,173.5642,10.01455791,115.0320924
0001,乌东德,91100501,178.1362,10.97022329,115.0320924
0001,乌东德,91100501,183.5812,12.04534685,115.0320924
0001,乌东德,91100501,188.4774,13.00101223,115.0320924
0001,乌东德,91100501,194.0446,13.95667761,115.0320924
0001,乌东德,91100501,200.3894,15.03180117,115.0320924
0001,乌东德,91100501,207.4342,15.98746655,115.0320924
0001,乌东德,91100501,288.722,26.97761845,115.0320924
0001,乌东德,91100501,297.0999,28.05274201,115.0320924
0001,乌东德,91100501,304.7971,29.00840739,115.0320924
0001,乌东德,91100501,312.654,29.96407277,115.0320924
0001,乌东德,91100501,321.0593,31.03919633,115.0320924
0001,乌东德,91100501,328.4026,31.99486171,115.0320924
0001,乌东德,91100501,406.4164,42.02934823,115.0320924
0001,乌东德,91100501,414.9828,42.98501361,115.0320924
0001,乌东德,91100501,459.1188,48.00225687,115.0320924
0001,乌东德,91100501,466.714,48.95792225,115.0320924
0001,乌东德,91100501,507.4412,53.97516551,115.0320924
0001,乌东德,91100501,517.0914,55.05028907,115.0320924
0001,乌东德,91100501,560.8024,59.94807415,115.0320924
0001,乌东德,91100501,569.8771,61.02319771,115.0320924
0001,乌东德,91100501,604.1721,64.96531741,115.0320924
0001,乌东德,91100501,616.1871,66.04044097,115.0320924
0001,乌东德,91100501,637.1302,67.95177173,115.0320924
0001,乌东德,91100501,647.7145,69.02689529,115.0320924
0001,乌东德,91100501,708.5791,74.99980393,115.0320924
0001,乌东德,91100501,720.9659,75.95546931,115.0320924
0001,乌东德,91100501,734.4294,77.03059287,115.0320924
0001,乌东德,91100501,745.4904,77.98625825,115.0320924
0001,乌东德,91100501,157.2302,7.983768972,120.0385109
0001,乌东德,91100501,162.4942,9.058892527,120.0385109
0001,乌东德,91100501,167.0423,10.01455791,120.0385109
0001,乌东德,91100501,171.8823,10.97022329,120.0385109
0001,乌东德,91100501,177.4335,12.04534685,120.0385109
0001,乌东德,91100501,183.0007,13.00101223,120.0385109
0001,乌东德,91100501,200.5041,15.98746655,120.0385109
0001,乌东德,91100501,207.5489,16.94313193,120.0385109
0001,乌东德,91100501,266.3328,24.94682951,120.0385109
0001,乌东德,91100501,273.6596,26.02195307,120.0385109
0001,乌东德,91100501,300.5976,29.96407277,120.0385109
0001,乌东德,91100501,308.9489,31.03919633,120.0385109
0001,乌东德,91100501,316.1001,31.99486171,120.0385109
0001,乌东德,91100501,406.5154,43.94067899,120.0385109
0001,乌东德,91100501,415.2155,45.01580255,120.0385109
0001,乌东德,91100501,422.8106,45.97146793,120.0385109
0001,乌东德,91100501,455.1466,50.03304581,120.0385109
0001,乌东德,91100501,462.8798,50.98871119,120.0385109
0001,乌东德,91100501,495.3343,55.05028907,120.0385109
0001,乌东德,91100501,502.9301,56.00595445,120.0385109
0001,乌东德,91100501,511.0941,56.96161983,120.0385109
0001,乌东德,91100501,579.4316,64.96531741,120.0385109
0001,乌东德,91100501,588.2947,66.04044097,120.0385109
0001,乌东德,91100501,595.5605,66.99610635,120.0385109
0001,乌东德,91100501,603.5836,67.95177173,120.0385109
0001,乌东德,91100501,613.9473,69.02689529,120.0385109
0001,乌东德,91100501,700.642,77.98625825,120.0385109
0001,乌东德,91100501,711.2615,78.94192363,120.0385109
0001,乌东德,91100501,723.246,80.01704719,120.0385109
0001,乌东德,91100501,789.1636,85.98995583,120.0385109
0001,乌东德,91100501,150.8323,7.983768972,125.0449294
0001,乌东德,91100501,156.0188,9.058892527,125.0449294
0001,乌东德,91100501,160.7884,10.01455791,125.0449294
0001,乌东德,91100501,165.6937,10.97022329,125.0449294
0001,乌东德,91100501,171.9569,12.04534685,125.0449294
0001,乌东德,91100501,200.6188,16.94313193,125.0449294
0001,乌东德,91100501,208.5442,18.01825549,125.0449294
0001,乌东德,91100501,223.1024,20.04904443,125.0449294
0001,乌东德,91100501,229.6151,21.00470981,125.0449294
0001,乌东德,91100501,236.0529,21.96037519,125.0449294
0001,乌东德,91100501,303.9096,31.99486171,125.0449294
0001,乌东德,91100501,311.044,32.95052709,125.0449294
0001,乌东德,91100501,318.9709,34.02565065,125.0449294
0001,乌东德,91100501,325.9668,34.98131603,125.0449294
0001,乌东德,91100501,407.0965,45.97146793,125.0449294
0001,乌东德,91100501,415.7964,47.04659149,125.0449294
0001,乌东德,91100501,423.312,48.00225687,125.0449294
0001,乌东德,91100501,430.5896,48.95792225,125.0449294
0001,乌东德,91100501,507.8571,58.99240877,125.0449294
0001,乌东德,91100501,525.0953,61.02319771,125.0449294
0001,乌东德,91100501,557.7443,64.96531741,125.0449294
0001,乌东德,91100501,565.9185,66.04044097,125.0449294
0001,乌东德,91100501,605.153,71.05768423,125.0449294
0001,乌东德,91100501,614.3652,72.01334961,125.0449294
0001,乌东德,91100501,661.6736,77.03059287,125.0449294
0001,乌东德,91100501,695.7651,80.97271257,125.0449294
0001,乌东德,91100501,706.772,82.04783613,125.0449294
0001,乌东德,91100501,717.6904,83.00350151,125.0449294
0001,乌东德,91100501,727.9638,83.95916689,125.0449294
0001,乌东德,91100501,739.1965,85.03429045,125.0449294
0001,乌东德,91100501,780.4387,88.97641015,125.0449294
0001,乌东德,91100501,791.7762,90.0515337,125.0449294
0001,乌东德,91100501,800,91.00719909,125.0449294
0001,乌东德,91100501,144.4344,7.983768972,130.0513479
0001,乌东德,91100501,149.6946,9.058892527,130.0513479
0001,乌东德,91100501,154.6499,10.01455791,130.0513479
0001,乌东德,91100501,160.2171,10.97022329,130.0513479
0001,乌东德,91100501,195.1286,16.94313193,130.0513479
0001,乌东德,91100501,201.7287,18.01825549,130.0513479
0001,乌东德,91100501,208.2365,18.97392087,130.0513479
0001,乌东德,91100501,262.7064,26.97761845,130.0513479
0001,乌东德,91100501,269.4423,28.05274201,130.0513479
0001,乌东德,91100501,300.149,32.95052709,130.0513479
0001,乌东德,91100501,307.9806,34.02565065,130.0513479
0001,乌东德,91100501,351.2142,39.99855929,130.0513479
0001,乌东德,91100501,357.8773,40.95422467,130.0513479
0001,乌东德,91100501,400.3889,47.04659149,130.0513479
0001,乌东德,91100501,407.6964,48.00225687,130.0513479
0001,乌东德,91100501,445.6057,53.01950013,130.0513479
0001,乌东德,91100501,504.166,61.02319771,130.0513479
0001,乌东德,91100501,512.2647,61.97886309,130.0513479
0001,乌东德,91100501,520.8364,63.05398665,130.0513479
0001,乌东德,91100501,528.1022,64.00965203,130.0513479
0001,乌东德,91100501,605.3267,74.04413855,130.0513479
0001,乌东德,91100501,613.6424,74.99980393,130.0513479
0001,乌东德,91100501,621.8972,75.95546931,130.0513479
0001,乌东德,91100501,700.3886,85.03429045,130.0513479
0001,乌东德,91100501,710.4646,85.98995583,130.0513479
0001,乌东德,91100501,719.9385,86.94562121,130.0513479
0001,乌东德,91100501,731.09,88.02074477,130.0513479
0001,乌东德,91100501,782.8657,93.03798803,130.0513479
0001,乌东德,91100501,791.6628,93.99365341,130.0513479
0001,乌东德,91100501,800,94.94931879,130.0513479
0001,乌东德,91100501,133.3574,7.028103589,135.0577664
0001,乌东德,91100501,137.9957,7.983768972,135.0577664
0001,乌东德,91100501,143.606,9.058892527,135.0577664
0001,乌东德,91100501,149.1732,10.01455791,135.0577664
0001,乌东德,91100501,172.1809,13.95667761,135.0577664
0001,乌东德,91100501,178.558,15.03180117,135.0577664
0001,乌东德,91100501,202.228,18.97392087,135.0577664
0001,乌东德,91100501,209.5493,20.04904443,135.0577664
0001,乌东德,91100501,222.2671,21.96037519,135.0577664
0001,乌东德,91100501,229.003,23.03549875,135.0577664
0001,乌东德,91100501,253.8284,26.97761845,135.0577664
0001,乌东德,91100501,260.8852,28.05274201,135.0577664
0001,乌东德,91100501,280.0097,31.03919633,135.0577664
0001,乌东德,91100501,285.8306,31.99486171,135.0577664
0001,乌东德,91100501,304.6201,34.98131603,135.0577664
0001,乌东德,91100501,312.1445,36.05643959,135.0577664
0001,乌东德,91100501,381.1538,45.97146793,135.0577664
0001,乌东德,91100501,388.0477,47.04659149,135.0577664
0001,乌东德,91100501,400.3431,48.95792225,135.0577664
0001,乌东德,91100501,408.1375,50.03304581,135.0577664
0001,乌东德,91100501,472.7631,58.99240877,135.0577664
0001,乌东德,91100501,500.8543,63.05398665,135.0577664
0001,乌东德,91100501,508.2493,64.00965203,135.0577664
0001,乌东德,91100501,569.5224,72.01334961,135.0577664
0001,乌东德,91100501,576.1942,72.96901499,135.0577664
0001,乌东德,91100501,605.6197,77.03059287,135.0577664
0001,乌东德,91100501,613.8613,77.98625825,135.0577664
0001,乌东德,91100501,674.2214,85.03429045,135.0577664
0001,乌东德,91100501,681.5781,85.98995583,135.0577664
0001,乌东德,91100501,706.1547,88.97641015,135.0577664
0001,乌东德,91100501,717.3063,90.0515337,135.0577664
0001,乌东德,91100501,736.682,91.96286447,135.0577664
0001,乌东德,91100501,746.5787,93.03798803,135.0577664
0001,乌东德,91100501,127.0744,7.028103589,139.9358152
0001,乌东德,91100501,132.0067,7.983768972,139.9358152
0001,乌东德,91100501,138.2698,9.058892527,139.9358152
0001,乌东德,91100501,155.7444,12.04534685,139.9358152
0001,乌东德,91100501,161.4129,13.00101223,139.9358152
0001,乌东德,91100501,184.878,16.94313193,139.9358152
0001,乌东德,91100501,191.6494,18.01825549,139.9358152
0001,乌东德,91100501,204.6269,20.04904443,139.9358152
0001,乌东德,91100501,210.8996,21.00470981,139.9358152
0001,乌东德,91100501,216.8405,21.96037519,139.9358152
0001,乌东德,91100501,223.389,23.03549875,139.9358152
0001,乌东德,91100501,303.1007,36.05643959,139.9358152
0001,乌东德,91100501,309.7891,37.01210497,139.9358152
0001,乌东德,91100501,336.9972,40.95422467,139.9358152
0001,乌东德,91100501,343.8911,42.02934823,139.9358152
0001,乌东德,91100501,401.5151,50.98871119,139.9358152
0001,乌东德,91100501,408.3093,51.94437657,139.9358152
0001,乌东德,91100501,415.7205,53.01950013,139.9358152
0001,乌东德,91100501,506.15,66.04044097,139.9358152
0001,乌东德,91100501,513.545,66.99610635,139.9358152
0001,乌东德,91100501,528.8743,69.02689529,139.9358152
0001,乌东德,91100501,535.5461,69.98256067,139.9358152
0001,乌东德,91100501,606.9174,80.01704719,139.9358152
0001,乌东德,91100501,615.159,80.97271257,139.9358152
0001,乌东德,91100501,640.7455,83.95916689,139.9358152
0001,乌东德,91100501,649.0218,85.03429045,139.9358152
0001,乌东德,91100501,687.5924,90.0515337,139.9358152
0001,乌东德,91100501,702.6944,91.96286447,139.9358152
0001,乌东德,91100501,712.8256,93.03798803,139.9358152
0001,乌东德,91100501,749.5591,96.98010773,139.9358152
0001,乌东德,91100501,759.0151,98.05523128,139.9358152
0001,乌东德,91100501,115.4617,5.952980034,144.9422336
0001,乌东德,91100501,120.9628,7.028103589,144.9422336
0001,乌东德,91100501,126.53,7.983768972,144.9422336
0001,乌东德,91100501,138.4652,10.01455791,144.9422336
0001,乌东德,91100501,156.3819,13.00101223,144.9422336
0001,乌东德,91100501,162.4009,13.95667761,144.9422336
0001,乌东德,91100501,169.1413,15.03180117,144.9422336
0001,乌东德,91100501,174.9227,15.98746655,144.9422336
0001,乌东德,91100501,205.2298,21.00470981,144.9422336
0001,乌东德,91100501,283.2914,34.02565065,144.9422336
0001,乌东德,91100501,288.7111,34.98131603,144.9422336
0001,乌东德,91100501,300.2627,37.01210497,144.9422336
0001,乌东德,91100501,306.5109,37.96777035,144.9422336
0001,乌东德,91100501,352.2971,45.01580255,144.9422336
0001,乌东德,91100501,358.1867,45.97146793,144.9422336
0001,乌东德,91100501,401.7883,53.01950013,144.9422336
0001,乌东德,91100501,408.2815,53.97516551,144.9422336
0001,乌东德,91100501,462.6839,61.97886309,144.9422336
0001,乌东德,91100501,470.0668,63.05398665,144.9422336
0001,乌东德,91100501,490.0409,66.04044097,144.9422336
0001,乌东德,91100501,496.0686,66.99610635,144.9422336
0001,乌东德,91100501,502.2732,67.95177173,144.9422336
0001,乌东德,91100501,509.6266,69.02689529,144.9422336
0001,乌东德,91100501,564.4306,77.03059287,144.9422336
0001,乌东德,91100501,571.1024,77.98625825,144.9422336
0001,乌东德,91100501,607.5259,83.00350151,144.9422336
0001,乌东德,91100501,614.8819,83.95916689,144.9422336
0001,乌东德,91100501,623.0889,85.03429045,144.9422336
0001,乌东德,91100501,708.1068,96.02444235,144.9422336
0001,乌东德,91100501,716.5941,96.98010773,144.9422336
0001,乌东德,91100501,769.4206,102.9530164,144.9422336
0001,乌东德,91100501,778.3015,104.0281399,144.9422336
0001,乌东德,91100501,109.223,5.952980034,149.9486521
0001,乌东德,91100501,115.5174,7.028103589,149.9486521
0001,乌东德,91100501,121.1859,7.983768972,149.9486521
0001,乌东德,91100501,127.8858,9.058892527,149.9486521
0001,乌东德,91100501,133.7065,10.01455791,149.9486521
0001,乌东德,91100501,139.4879,10.97022329,149.9486521
0001,乌东德,91100501,205.8861,21.96037519,149.9486521
0001,乌东德,91100501,223.6184,24.94682951,149.9486521
0001,乌东德,91100501,229.7155,26.02195307,149.9486521
0001,乌东德,91100501,269.0939,32.95052709,149.9486521
0001,乌东德,91100501,275.3139,34.02565065,149.9486521
0001,乌东德,91100501,297.8678,37.96777035,149.9486521
0001,乌东德,91100501,304.2988,39.04289391,149.9486521
0001,乌东德,91100501,310.2776,39.99855929,149.9486521
0001,乌东德,91100501,384.5554,51.94437657,149.9486521
0001,乌东德,91100501,390.6716,53.01950013,149.9486521
0001,乌东德,91100501,402.6852,55.05028907,149.9486521
0001,乌东德,91100501,409.2477,56.00595445,149.9486521
0001,乌东德,91100501,443.2948,61.02319771,149.9486521
0001,乌东德,91100501,449.3226,61.97886309,149.9486521
0001,乌东德,91100501,481.0853,66.99610635,149.9486521
0001,乌东德,91100501,487.3492,67.95177173,149.9486521
0001,乌东德,91100501,493.9493,69.02689529,149.9486521
0001,乌东德,91100501,499.7518,69.98256067,149.9486521
0001,乌东德,91100501,507.0632,71.05768423,149.9486521
0001,乌东德,91100501,513.5897,72.01334961,149.9486521
0001,乌东德,91100501,540.5513,75.95546931,149.9486521
0001,乌东德,91100501,575.0773,80.97271257,149.9486521
0001,乌东德,91100501,581.9313,82.04783613,149.9486521
0001,乌东德,91100501,587.7745,83.00350151,149.9486521
0001,乌东德,91100501,600.2292,85.03429045,149.9486521
0001,乌东德,91100501,607.2279,85.98995583,149.9486521
0001,乌东德,91100501,688.0254,96.98010773,149.9486521
0001,乌东德,91100501,704.1008,99.01089667,149.9486521
0001,乌东德,91100501,712.4532,99.96656205,149.9486521
0001,乌东德,91100501,721.3539,101.0416856,149.9486521
0001,乌东德,91100501,729.4636,101.997351,149.9486521
0001,乌东德,91100501,755.0439,104.9838053,149.9486521
0001,乌东德,91100501,764.5626,106.0589289,149.9486521
0001,乌东德,91100501,772.9102,107.0145942,149.9486521
0001,乌东德,91100501,104.6301,5.952980034,154.9550706
0001,乌东德,91100501,110.9012,7.028103589,154.9550706
0001,乌东德,91100501,123.0081,9.058892527,154.9550706
0001,乌东德,91100501,201.1189,21.96037519,154.9550706
0001,乌东德,91100501,207.3389,23.03549875,154.9550706
0001,乌东德,91100501,258.9389,31.99486171,154.9550706
0001,乌东德,91100501,264.1907,32.95052709,154.9550706
0001,乌东德,91100501,303.3274,39.99855929,154.9550706
0001,乌东德,91100501,309.3062,40.95422467,154.9550706
0001,乌东德,91100501,340.2871,45.97146793,154.9550706
0001,乌东德,91100501,346.4033,47.04659149,154.9550706
0001,乌东德,91100501,385.851,53.97516551,154.9550706
0001,乌东德,91100501,392.2197,55.05028907,154.9550706
0001,乌东德,91100501,397.4525,56.00595445,154.9550706
0001,乌东德,91100501,403.1975,56.96161983,154.9550706
0001,乌东德,91100501,410.2443,58.03674339,154.9550706
0001,乌东德,91100501,442.8977,63.05398665,154.9550706
0001,乌东德,91100501,448.7002,64.00965203,154.9550706
0001,乌东德,91100501,466.8988,66.99610635,154.9550706
0001,乌东德,91100501,503.9261,72.96901499,154.9550706
0001,乌东德,91100501,511.3336,74.04413855,154.9550706
0001,乌东德,91100501,531.8719,77.03059287,154.9550706
0001,乌东德,91100501,551.9787,80.01704719,154.9550706
0001,乌东德,91100501,557.8219,80.97271257,154.9550706
0001,乌东德,91100501,601.0968,88.02074477,154.9550706
0001,乌东德,91100501,608.0955,88.97641015,154.9550706
0001,乌东德,91100501,673.7762,98.05523128,154.9550706
0001,乌东德,91100501,679.9908,99.01089667,154.9550706
0001,乌东德,91100501,686.2388,99.96656205,154.9550706
0001,乌东德,91100501,693.5436,101.0416856,154.9550706
0001,乌东德,91100501,708.5089,102.9530164,154.9550706
0001,乌东德,91100501,735.752,106.0589289,154.9550706
0001,乌东德,91100501,743.8914,107.0145942,154.9550706
0001,乌东德,91100501,102.4148,5.952980034,159.9614891
0001,乌东德,91100501,108.686,7.028103589,159.9614891
0001,乌东德,91100501,178.4786,18.97392087,159.9614891
0001,乌东德,91100501,184.9922,20.04904443,159.9614891
0001,乌东德,91100501,202.9466,23.03549875,159.9614891
0001,乌东德,91100501,208.4755,23.99116413,159.9614891
0001,乌东德,91100501,220.01,26.02195307,159.9614891
0001,乌东德,91100501,225.2618,26.97761845,159.9614891
0001,乌东德,91100501,275.2361,36.05643959,159.9614891
0001,乌东德,91100501,280.5804,37.01210497,159.9614891
0001,乌东德,91100501,291.8405,39.04289391,159.9614891
0001,乌东德,91100501,296.9323,39.99855929,159.9614891
0001,乌东德,91100501,302.2504,40.95422467,159.9614891
0001,乌东德,91100501,308.6191,42.02934823,159.9614891
0001,乌东德,91100501,343.8041,48.00225687,159.9614891
0001,乌东德,91100501,349.0079,48.95792225,159.9614891
0001,乌东德,91100501,387.4507,56.00595445,159.9614891
0001,乌东德,91100501,404.4092,58.99240877,159.9614891
0001,乌东德,91100501,410.3287,59.94807415,159.9614891
0001,乌东德,91100501,466.637,69.02689529,159.9614891
0001,乌东德,91100501,472.6857,69.98256067,159.9614891
0001,乌东德,91100501,479.3275,71.05768423,159.9614891
0001,乌东德,91100501,484.6898,72.01334961,159.9614891
0001,乌东德,91100501,501.7674,74.99980393,159.9614891
0001,乌东德,91100501,508.3178,75.95546931,159.9614891
0001,乌东德,91100501,522.0261,77.98625825,159.9614891
0001,乌东德,91100501,527.8693,78.94192363,159.9614891
0001,乌东德,91100501,601.9644,91.00719909,159.9614891
0001,乌东德,91100501,608.9631,91.96286447,159.9614891
0001,乌东德,91100501,630.4118,94.94931879,159.9614891
0001,乌东德,91100501,637.5411,96.02444235,159.9614891
0001,乌东德,91100501,644.0342,96.98010773,159.9614891
0001,乌东德,91100501,678.0341,101.997351,159.9614891
0001,乌东德,91100501,706.7332,106.0589289,159.9614891
0001,乌东德,91100501,714.8726,107.0145942,159.9614891
0001,乌东德,91100501,100.1996,5.952980034,164.9679076
0001,乌东德,91100501,106.4707,7.028103589,164.9679076
0001,乌东德,91100501,153.106,15.03180117,164.9679076
0001,乌东德,91100501,158.608,15.98746655,164.9679076
0001,乌东德,91100501,204.5531,23.99116413,164.9679076
0001,乌东德,91100501,209.8973,24.94682951,164.9679076
0001,乌东德,91100501,232.5593,29.00840739,164.9679076
0001,乌东德,91100501,237.6511,29.96407277,164.9679076
0001,乌东德,91100501,280.3411,37.96777035,164.9679076
0001,乌东德,91100501,302.2205,42.02934823,164.9679076
0001,乌东德,91100501,307.5125,42.98501361,164.9679076
0001,乌东德,91100501,379.4781,56.00595445,164.9679076
0001,乌东德,91100501,400.9174,59.94807415,164.9679076
0001,乌东德,91100501,407.7223,61.02319771,164.9679076
0001,乌东德,91100501,426.5316,64.00965203,164.9679076
0001,乌东德,91100501,431.8938,64.96531741,164.9679076
0001,乌东德,91100501,466.2294,71.05768423,164.9679076
0001,乌东德,91100501,471.8345,72.01334961,164.9679076
0001,乌东德,91100501,489.0582,74.99980393,164.9679076
0001,乌东德,91100501,494.2261,75.95546931,164.9679076
0001,乌东德,91100501,505.8983,77.98625825,164.9679076
0001,乌东德,91100501,585.7469,91.00719909,164.9679076
0001,乌东德,91100501,591.3438,91.96286447,164.9679076
0001,乌东德,91100501,597.0761,93.03798803,164.9679076
0001,乌东德,91100501,602.726,93.99365341,164.9679076
0001,乌东德,91100501,609.1224,94.94931879,164.9679076
0001,乌东德,91100501,689.921,107.0145942,164.9679076
0001,乌东德,91100501,100,5.952980034,169.9743261
0001,乌东德,91100501,104.678,7.028103589,169.9743261
0001,乌东德,91100501,110.1839,7.983768972,169.9743261
0001,乌东德,91100501,184.9354,21.00470981,169.9743261
0001,乌东德,91100501,190.1451,21.96037519,169.9743261
0001,乌东德,91100501,201.1931,23.99116413,169.9743261
0001,乌东德,91100501,206.3067,24.94682951,169.9743261
0001,乌东德,91100501,291.8613,40.95422467,169.9743261
0001,乌东德,91100501,302.6086,42.98501361,169.9743261
0001,乌东德,91100501,307.8117,43.94067899,169.9743261
0001,乌东德,91100501,368.1263,55.05028907,169.9743261
0001,乌东德,91100501,373.1233,56.00595445,169.9743261
0001,乌东德,91100501,404.8848,61.97886309,169.9743261
0001,乌东德,91100501,411.1906,63.05398665,169.9743261
0001,乌东德,91100501,439.6519,67.95177173,169.9743261
0001,乌东德,91100501,445.4658,69.02689529,169.9743261
0001,乌东德,91100501,472.5548,74.04413855,169.9743261
